소스,사업명,주관부처,마감일,상세링크,수집일시
K-Startup,「2026년 전남 나주 강소연구개발특구」이노테크 창업기업육성 사업 예비·초기창업자 모집 연장공고,"한국전력공사 강소특구 육성사업단장, 나주 강소특구 공동연구기관장",2026-05-29,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177655,2026-07-24 07:25
K-Startup,2026년 경기도 공공데이터·AI 활용 창업경진대회,경기도경제과학진흥원,2026-05-29,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177622,2026-07-24 07:25
K-Startup,[서울창조경제혁신센터] 2026년도 창업도약패키지(AI 인재 실증형) 사업설명회,(재)서울창조경제혁신센터,2026-05-29,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177781,2026-07-24 07:25
K-Startup,2026 지역창업 페스티벌 연계 제102회 대전창업포럼 참여 투자사 모집,(재)대전창조경제혁신센터,2026-05-29,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177730,2026-07-24 07:25
K-Startup,2026년 경기 스타트업 아카데미 AWS Kiro로 Spec 기반 바이브코딩,경기도경제과학진흥원,2026-05-29,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177727,2026-07-24 07:25
K-Startup,2026. 마을·청년 공유 플랫폼 하반기 예비창업팀 모집,중원유스센터,2026-05-29,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177564,2026-07-24 07:25
K-Startup,[코레일유통/본사] 제3차 청년창업 제휴사업자 모집공고,코레일유통(주),2026-05-29,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177734,2026-07-24 07:25
K-Startup,2026. 마을·청년 공유 플랫폼 어썸332st 카페 창업팀 모집,중원유스센터,2026-05-29,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177567,2026-07-24 07:25
K-Startup,2026년 창원시 스타트업 액셀러레이팅 지원사업,(재)창원산업진흥원,2026-05-29,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177579,2026-07-24 07:25
K-Startup,2026 KAIST Fast Prototyping,KAIST 창업원,2026-05-29,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177823,2026-07-24 07:25
K-Startup,[스마트전자약종합지원센터] 2026년 스마트 전자약 사업화 종합 지원 모집,건양대병원 스마트전자약종합지원센터,2026-05-29,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177594,2026-07-24 07:25
K-Startup,2026 재도전혁신캠퍼스 BRAVO 액셀러레이팅 지원사업 운영사 모집,(재)대전창조경제혁신센터,2026-05-29,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177577,2026-07-24 07:25
K-Startup,영해 로컬 나이트마켓 창업팀 모집_영덕 영해면 상권 활성화 프로젝트,(주)초블레스,2026-05-30,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177600,2026-07-24 07:25
K-Startup,2026년 2차 단국대학교(천안) 창업보육센터 '창조플러스존'입주기업 모집,단국대학교 생명공학창업보육센터장,2026-05-31,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177658,2026-07-24 07:25
K-Startup,2026년 소모성자재(MRO) 납품 중소기업 구매상담회 참여기업 모집 (1차),한국중소벤처기업유통원,2026-05-31,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177642,2026-07-24 07:25
K-Startup,2026 창업 스케일업 교육생 모집공고,(주)초블레스,2026-05-31,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177851,2026-07-24 07:25
K-Startup,2026년 제2차 여성기업종합지원센터 울산센터 BI 신규입주기업 모집,(재)여성기업종합지원센터 울산센터,2026-05-31,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177570,2026-07-24 07:25
K-Startup,「2026년 전북특구 이노폴리스 캠퍼스 액셀러레이팅 배치프로그램 1기」창업기업 및 예비창업자 모집,주식회사 베타랩,2026-05-31,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177625,2026-07-24 07:25
K-Startup,『2026년 민간주도형 기술창업 활성화 지원사업』 정출연 (예비)창업기업 모집(연장)공고,㈜로우파트너스,2026-05-31,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177774,2026-07-24 07:25
K-Startup,2026년 진주창업지원센터 입주기업 모집 및 연장평가 공고,(재)경남창조경제혁신센터,2026-05-31,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177700,2026-07-24 07:25
K-Startup,26년 5월 스타트업 언론 홍보 지원사업 참가사 모집 공고(2차),스타트업 데일리,2026-05-31,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177729,2026-07-24 07:25
K-Startup,「인천항만공사 동반성장 지원 프로그램」 2026년 창업기업 육성 지원사업 (연장)공고,인천대학교 창업지원단,2026-05-31,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177715,2026-07-24 07:25
K-Startup,2026 펀딩인사이더 뉴욕 현지 제품 홍보 영상 무료 촬영 지원기업 모집,(주)펀딩인사이더,2026-05-31,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177703,2026-07-24 07:25
K-Startup,[고려대 캠퍼스타운] KU GLOBAL STARTLINK「글로벌 창업팀 발굴 · 육성 프로그램」공고,고려대학교 RISE 사업단,2026-06-01,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177753,2026-07-24 07:25
교육부_공지사항,"전국 외국어고, 국제고, 자율형 사립고, 자율형 공립고 현황('26.3.1. 기준)",교육부,2026-06-01,https://www.moe.go.kr/boardCnts/view.do?boardID=316&boardSeq=106337,2026-07-24 07:25
K-Startup,2026년도 보건산업혁신창업센터 혁신창업멤버스 기업 모집 연장공고,한국보건산업진흥원,2026-06-01,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177744,2026-07-24 07:25
교육부_사업공고,(공고) 2026년 교원양성기관 교육과정 개발 지원 사업 선정 공고,교육부,2026-06-01,https://www.moe.go.kr/boardCnts/view.do?boardID=72761&boardSeq=72761,2026-07-24 07:25
K-Startup,[한양대학교 캠퍼스타운] 2026 제2회 한양대학교 캠퍼스타운 창업경진대회 참가자 (기업)모집,한양대학교 캠퍼스타운 창업센터,2026-06-01,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177665,2026-07-24 07:25
K-Startup,2026 지역이음 관광기업 참여기업 모집,사단법인 한국지역개발연구원,2026-06-01,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177828,2026-07-24 07:25
K-Startup,로컬 기반 패션 브랜드 창업지원,(재)대전디자인진흥원,2026-06-01,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177870,2026-07-24 07:25
K-Startup,"[동작구 청년창업지원센터] 2026년 3차 전문가 컨설팅 (법률분야, 세무회계분야)",동작구청,2026-06-01,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177676,2026-07-24 07:25
K-Startup,[강동구 청년해냄센터] 고덕비즈밸리 강동U1센터 청년창업공간 입주기업 모집,강동구 청년해냄센터,2026-06-01,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177711,2026-07-24 07:25
K-Startup,2026년 하반기 KDB NextONE 부산 5기 기업 모집,한국산업은행 지역성장부문장,2026-06-02,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177795,2026-07-24 07:25
K-Startup,K×CROSSBORDER Hackathon 2026: AI-Powered Startup Program for International Students,유디임팩트,2026-06-02,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177794,2026-07-24 07:25
K-Startup,2026년도 블루스타트업 지원사업 참여기업 추가모집 공고,해양수산부,2026-06-02,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177790,2026-07-24 07:25
K-Startup,2026년 제조전문형 메이커스페이스 지원사업 메이킹 아카데미(제품화 지원) 신청기업 모집공고,재단법인경남테크노파크,2026-06-02,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177709,2026-07-24 07:25
K-Startup,울산시 바이오 디지털 헬스케어 글로벌 진출 지원 (2026 BIO USA 참관) 사업,울산과학기술원,2026-06-02,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177749,2026-07-24 07:25
K-Startup,2026  한남대학교 창업중심대학 Lab-Start 교원창업 역량강화 세미나 참가자 모집,한남대학교 창업지원단,2026-06-02,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177814,2026-07-24 07:25
K-Startup,2026년 중소기업 MD 상담회 참가자 모집 공고,용인시산업진흥원,2026-06-02,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177637,2026-07-24 07:25
K-Startup,2026 경기 지역특화콘텐츠개발지원 제작지원 기업 모집공고,(재)경기콘텐츠진흥원,2026-06-02,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177712,2026-07-24 07:25
K-Startup,2026년 대구콘텐츠기업지원센터 「콘텐츠IP 활용 확장 제작 지원사업 참가기업」 2차 모집 공고,(재)대구디지털혁신진흥원,2026-06-02,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177759,2026-07-24 07:25
K-Startup,2026년 ICT 학점연계 프로젝트 인턴십 참여기업 모집,과학기술정보통신부,2026-06-02,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177592,2026-07-24 07:25
K-Startup,BOUNCE PIE 배치 프로그램 6기 스타트업 모집 공고,(재)부산창조경제혁신센터,2026-06-03,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177615,2026-07-24 07:25
K-Startup,[서울바이오허브] 2026년 전문기관 연계형 기술·경영 컨설팅 지원 사업 수요기업 모집 공고,서울바이오허브사업단장,2026-06-03,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177716,2026-07-24 07:25
K-Startup,"SK멤버사와 PoC 기회, 임팩트부스터 참여기업 모집","SK, 행복나래, 서울경제진흥원",2026-06-03,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177557,2026-07-24 07:25
K-Startup,2026년 청년 임(林)팩트 창업 아이디어 챌린지 참가자 모집,한국임업진흥원,2026-06-03,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177848,2026-07-24 07:25
교육부_사업공고,제9회 세계인문학포럼(2027) 공동개최 지방자치단체 공모,교육부,2026-06-04,https://www.moe.go.kr/boardCnts/view.do?boardID=72761&boardSeq=72761,2026-07-24 07:25
K-Startup,[경남 센터] 2026년 IP나래프로그램 하반기(2차) 지원기업 모집 공고,창원상공회의소(경남지식재산센터),2026-06-04,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177598,2026-07-24 07:25
K-Startup,SWITCH 2026 K-스타트업 통합관 참여기관 2차 모집공고,창업진흥원장,2026-06-04,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177825,2026-07-24 07:25
K-Startup,2026년 소모성자재(MRO) 납품 중소기업 공공조달 입찰 실무교육 참여기업 모집(1차),한국중소벤처기업유통원,2026-06-04,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177736,2026-07-24 07:25
K-Startup,미래 농산업을 주도할「농식품 MVP(Most Valuable Player) 1기」참여기업 모집,농림식품기술기획평가원,2026-06-04,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177601,2026-07-24 07:25
K-Startup,2026 APAN62 연계 기업 쇼케이스 참가업체 모집(~6.4(목)),재단법인 테인협력센터장,2026-06-04,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177739,2026-07-24 07:25
K-Startup,[경북] 2026년 IP나래프로그램 하반기(2차) 지원기업 모집 공고,포항상공회의소 경북지식재산센터,2026-06-04,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177640,2026-07-24 07:25
K-Startup,2026년 뉴욕 Revenue-First 성장 프로그램 창업기업 모집공고,창업진흥원,2026-06-04,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177697,2026-07-24 07:25
K-Startup,호남 엔젤리더스포럼과 함께하는 청년 스타트업 살롱 in 광주전남,한국엔젤투자협회 호남권 엔젤투자허브,2026-06-04,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177784,2026-07-24 07:25
K-Startup,「2026년 U-SPACE 제품개발 통합지원 프로그램」  참여기업 모집 공고,"중소벤처기업부장관, 울산광역시장, 울산테크노파크원장",2026-06-04,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177762,2026-07-24 07:25
K-Startup,2026년도(2차) 서울어워드 우수제품 모집 공고,서울경제진흥원(SBA),2026-06-04,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177780,2026-07-24 07:25
K-Startup,설계 전주기 지원 수혜기업 모집 (~6/5),경북대학교 스타트업지원센터,2026-06-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177807,2026-07-24 07:25
K-Startup,2026년 청년 소셜벤처기업 육성사업 (예비)창업자 모집 공고,인천창조경제혁신센터,2026-06-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177696,2026-07-24 07:25
K-Startup,2026년 2차 판로확대 지원사업 참여 소상공인 모집,중소상공인희망재단,2026-06-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177690,2026-07-24 07:25
K-Startup,2026년 제2차 노원사회적경제지원센터 입주기업 신규 공모,노원사회적경제지원센터,2026-06-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177756,2026-07-24 07:25
K-Startup,[강동구 청년해냄센터] 입주기업 모집,강동구 청년해냄센터,2026-06-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177758,2026-07-24 07:25
K-Startup,OpenAI Open Innovation Open Call / OpenAI 오픈이노베이션 오픈콜 모집,한국무역협회,2026-06-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177961,2026-07-24 07:25
K-Startup,2026 강남구 글로벌 스타트업 IR 활성화 사업_투자유치설명회 참여기업 모집 공고(연장),벤처기업협회,2026-06-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177767,2026-07-24 07:25
K-Startup,2026 강남구 글로벌 스타트업 IR 활성화 사업_글로벌 프로그램 참여기업 모집 공고(연장),벤처기업협회,2026-06-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177769,2026-07-24 07:25
K-Startup,인증 지원 패키지 수혜기업 모집 (~6/5),경북대학교 스타트업지원센터,2026-06-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177808,2026-07-24 07:25
K-Startup,2026년 유한킴벌리 시니어 임팩트 4기 펠로우십 모집,(재)함께일하는재단,2026-06-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177770,2026-07-24 07:25
K-Startup,「2026 관광 글로벌 챌린지 프로그램(추경) 」 참여기업 공모,한국관광공,2026-06-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177800,2026-07-24 07:25
K-Startup,「2026년 AI·PoC 분야 상생형 창업·벤처기업 지원사업」 참여기업 모집,한국토지주택공사/한국표준협회,2026-06-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177618,2026-07-24 07:25
K-Startup,2026년 제2차 관악S밸리 창업 공간 신규 입주기업 모집 공고,관악중소벤처진흥원장,2026-06-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177771,2026-07-24 07:25
K-Startup,2026년 전남 IP창업Zone 2기(누적42기) 교육생 모집,(재)전남테크노파크,2026-06-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177583,2026-07-24 07:25
K-Startup,2026년 특허출원·등록 비용 바우처 지원사업 (상반기 / 5차),(사)한국중소기업발전협회,2026-06-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177782,2026-07-24 07:25
K-Startup,「2026년 경기 스타트업 글로벌 성장지원」 일본 오픈이노베이션 프로그램 참여기업 모집,씨엔티테크(주),2026-06-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177742,2026-07-24 07:25
K-Startup,2026년 C4IR Korea 멤버십 프로그램,경기도 4차산업혁명센터,2026-06-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177656,2026-07-24 07:25
K-Startup,부산AI실증지원센터 온디바이스 AI PoC 제작 지원사업 참여기업 모집공고,(재)부산정보산업진흥원,2026-06-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177816,2026-07-24 07:25
K-Startup,『2026년 제2회 창업지원센터 청년관 신규 1인창조기업 모집』공고,수원도시재단,2026-06-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177578,2026-07-24 07:25
K-Startup,"2026년 투·융자 연계 기술개발사업  정책지정형(전략기술 분야) 시행계획 재공고(스케일업 팁스, 글로벌 팁스)",과학기술사업화진흥원,2026-06-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177797,2026-07-24 07:25
K-Startup,[SBA x 서울에너지공사]  ESG 개방형 테스트베드 사업 참가기업 모집,(재)서울경제진흥원,2026-06-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177674,2026-07-24 07:25
K-Startup,상명대학교 식품외식 푸드테크 기술사업화 사업단 연구팀 및 (예비)창업팀 모집,상명대학교산학협력단,2026-06-06,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177750,2026-07-24 07:25
K-Startup,2026 서울-보스턴 스타트업 허브 액셀러레이션 프로그램 참여기업 모집공고,한국과학기술연구원 서울바이오허브사업단,2026-06-07,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177872,2026-07-24 07:25
